HomeTeam,AwayTeam,HomeGoals,AwayGoals
Juventus,Atalanta,2.0,0.0
Lazio,Torino,3.0,0.0
Milan,Sassuolo,2.0,1.0
Sampdoria,Verona,4.0,1.0
Udinese,Frosinone,1.0,0.0
Bologna,Inter,0.0,1.0
Atalanta,Lazio,2.0,1.0
Frosinone,Carpi,2.0,1.0
Milan,Chievo,1.0,0.0
Napoli,Palermo,2.0,0.0
Roma,Udinese,3.0,1.0
Sassuolo,Juventus,1.0,0.0
Torino,Genoa,3.0,3.0
Verona,Fiorentina,0.0,2.0
Sampdoria,Empoli,1.0,1.0
Inter,Roma,1.0,0.0
Juventus,Torino,2.0,1.0
Bologna,Atalanta,3.0,0.0
Carpi,Verona,0.0,0.0
Fiorentina,Frosinone,4.0,1.0
Genoa,Napoli,0.0,0.0
Lazio,Milan,1.0,3.0
Udinese,Sassuolo,0.0,0.0
Chievo,Sampdoria,1.0,1.0
Palermo,Empoli,0.0,1.0
Milan,Atalanta,0.0,0.0
Verona,Bologna,0.0,2.0
Empoli,Juventus,1.0,3.0
Frosinone,Genoa,2.0,2.0
Napoli,Udinese,1.0,0.0
Palermo,Chievo,1.0,0.0
Roma,Lazio,2.0,0.0
Sampdoria,Fiorentina,0.0,2.0
Sassuolo,Carpi,1.0,0.0
Torino,Inter,0.0,1.0
Bologna,Roma,2.0,2.0
Juventus,Milan,1.0,0.0
Atalanta,Torino,0.0,1.0
Carpi,Chievo,1.0,2.0
Fiorentina,Empoli,2.0,2.0
Genoa,Sassuolo,2.0,1.0
Inter,Frosinone,4.0,0.0
Lazio,Palermo,1.0,1.0
Udinese,Sampdoria,1.0,0.0
Verona,Napoli,0.0,2.0
Milan,Sampdoria,4.0,1.0
Torino,Bologna,2.0,0.0
Chievo,Udinese,2.0,3.0
Empoli,Lazio,1.0,0.0
Frosinone,Verona,3.0,2.0
Genoa,Carpi,1.0,2.0
Palermo,Juventus,0.0,3.0
Roma,Atalanta,0.0,2.0
Napoli,Inter,2.0,1.0
Sassuolo,Fiorentina,1.0,1.0
Lazio,Juventus,0.0,2.0
Inter,Genoa,1.0,0.0
Torino,Roma,1.0,1.0
Atalanta,Palermo,3.0,0.0
Bologna,Napoli,3.0,2.0
Carpi,Milan,0.0,0.0
Fiorentina,Udinese,3.0,0.0
Frosinone,Chievo,0.0,2.0
Sampdoria,Sassuolo,1.0,3.0
Verona,Empoli,0.0,1.0
Genoa,Bologna,0.0,1.0
Palermo,Frosinone,4.0,1.0
Udinese,Inter,0.0,4.0
Chievo,Atalanta,1.0,0.0
Empoli,Carpi,3.0,0.0
Juventus,Fiorentina,3.0,1.0
Milan,Verona,1.0,1.0
Napoli,Roma,0.0,0.0
Lazio,Sampdoria,1.0,1.0
Bologna,Empoli,2.0,3.0
Atalanta,Napoli,1.0,3.0
Carpi,Juventus,2.0,3.0
Fiorentina,Chievo,2.0,0.0
Frosinone,Milan,2.0,4.0
Inter,Lazio,1.0,2.0
Roma,Genoa,2.0,0.0
Sampdoria,Palermo,2.0,0.0
Torino,Udinese,0.0,1.0
Verona,Sassuolo,1.0,1.0
Genoa,Sampdoria,2.0,3.0
Chievo,Roma,3.0,3.0
Empoli,Inter,0.0,1.0
Juventus,Verona,3.0,0.0
Lazio,Carpi,0.0,0.0
Milan,Bologna,0.0,1.0
Napoli,Torino,2.0,1.0
Palermo,Fiorentina,1.0,3.0
Sassuolo,Frosinone,2.0,2.0
Udinese,Atalanta,2.0,1.0
Carpi,Udinese,2.0,1.0
Fiorentina,Lazio,1.0,3.0
Roma,Milan,1.0,1.0
Atalanta,Genoa,0.0,2.0
Bologna,Chievo,0.0,1.0
Frosinone,Napoli,1.0,5.0
Inter,Sassuolo,0.0,1.0
Sampdoria,Juventus,1.0,2.0
Torino,Empoli,0.0,1.0
Verona,Palermo,0.0,1.0
Atalanta,Inter,1.0,1.0
Napoli,Sassuolo,3.0,1.0
Torino,Frosinone,4.0,2.0
Bologna,Lazio,2.0,2.0
Carpi,Sampdoria,2.0,1.0
Chievo,Empoli,1.0,1.0
Genoa,Palermo,4.0,0.0
Milan,Fiorentina,2.0,0.0
Roma,Verona,1.0,1.0
Udinese,Juventus,0.0,4.0
Sassuolo,Torino,1.0,1.0
Empoli,Milan,2.0,2.0
Frosinone,Atalanta,0.0,0.0
Fiorentina,Torino,2.0,0.0
Inter,Carpi,1.0,1.0
Juventus,Roma,1.0,0.0
Lazio,Chievo,4.0,1.0
Palermo,Udinese,4.0,1.0
Sampdoria,Napoli,2.0,4.0
Sassuolo,Bologna,0.0,2.0
Verona,Genoa,1.0,1.0
Atalanta,Sassuolo,1.0,1.0
Carpi,Palermo,1.0,1.0
Roma,Frosinone,3.0,1.0
Bologna,Sampdoria,3.0,2.0
Chievo,Juventus,0.0,4.0
Genoa,Fiorentina,0.0,0.0
Milan,Inter,3.0,0.0
Napoli,Empoli,5.0,1.0
Torino,Verona,0.0,0.0
Udinese,Lazio,0.0,0.0
Sassuolo,Roma,0.0,2.0
Empoli,Udinese,1.0,1.0
Fiorentina,Carpi,2.0,1.0
Frosinone,Bologna,1.0,0.0
Inter,Chievo,1.0,0.0
Juventus,Genoa,1.0,0.0
Lazio,Napoli,0.0,2.0
Palermo,Milan,0.0,2.0
Sampdoria,Torino,2.0,2.0
Verona,Atalanta,2.0,1.0
Bologna,Fiorentina,1.0,1.0
Genoa,Lazio,0.0,0.0
Atalanta,Empoli,0.0,0.0
Frosinone,Juventus,0.0,2.0
Milan,Udinese,1.0,1.0
Napoli,Carpi,1.0,0.0
Roma,Sampdoria,2.0,1.0
Sassuolo,Palermo,2.0,2.0
Torino,Chievo,1.0,2.0
Verona,Inter,3.0,3.0
Lazio,Verona,5.0,2.0
Carpi,Roma,1.0,3.0
Chievo,Sassuolo,1.0,1.0
Empoli,Frosinone,1.0,2.0
Juventus,Napoli,1.0,0.0
Fiorentina,Inter,2.0,1.0
Milan,Genoa,2.0,1.0
Palermo,Torino,1.0,3.0
Sampdoria,Atalanta,0.0,0.0
Udinese,Bologna,0.0,1.0
Bologna,Juventus,0.0,0.0
Inter,Sampdoria,3.0,1.0
Verona,Chievo,3.0,1.0
Atalanta,Fiorentina,2.0,3.0
Frosinone,Lazio,0.0,0.0
Genoa,Udinese,2.0,1.0
Roma,Palermo,5.0,0.0
Sassuolo,Empoli,3.0,2.0
Torino,Carpi,0.0,0.0
Napoli,Milan,1.0,1.0
Empoli,Roma,1.0,3.0
Milan,Torino,1.0,0.0
Carpi,Atalanta,1.0,1.0
Chievo,Genoa,1.0,0.0
Juventus,Inter,2.0,0.0
Palermo,Bologna,0.0,0.0
Sampdoria,Frosinone,2.0,0.0
Udinese,Verona,2.0,0.0
Fiorentina,Napoli,1.0,1.0
Lazio,Sassuolo,0.0,2.0
Roma,Fiorentina,4.0,1.0
Napoli,Chievo,3.0,1.0
Verona,Sampdoria,0.0,3.0
Atalanta,Juventus,0.0,2.0
Bologna,Carpi,0.0,0.0
Frosinone,Udinese,2.0,0.0
Genoa,Empoli,1.0,0.0
Inter,Palermo,3.0,1.0
Sassuolo,Milan,2.0,0.0
Torino,Lazio,1.0,1.0
Juventus,Sassuolo,1.0,0.0
Empoli,Sampdoria,1.0,1.0
Inter,Bologna,2.0,1.0
Carpi,Frosinone,2.0,1.0
Chievo,Milan,0.0,0.0
Fiorentina,Verona,1.0,1.0
Genoa,Torino,3.0,2.0
Lazio,Atalanta,2.0,0.0
Palermo,Napoli,0.0,1.0
Udinese,Roma,1.0,2.0
Empoli,Palermo,0.0,0.0
Roma,Inter,1.0,1.0
Atalanta,Bologna,2.0,0.0
Frosinone,Fiorentina,0.0,0.0
Milan,Lazio,1.0,1.0
Napoli,Genoa,3.0,1.0
Sampdoria,Chievo,0.0,1.0
Sassuolo,Udinese,1.0,1.0
Torino,Juventus,1.0,4.0
Verona,Carpi,1.0,2.0
Carpi,Sassuolo,1.0,3.0
Juventus,Empoli,1.0,0.0
Atalanta,Milan,2.0,1.0
Chievo,Palermo,3.0,1.0
Fiorentina,Sampdoria,1.0,1.0
Genoa,Frosinone,4.0,0.0
Inter,Torino,1.0,2.0
Lazio,Roma,1.0,4.0
Udinese,Napoli,3.0,1.0
Bologna,Verona,0.0,1.0
Chievo,Carpi,1.0,0.0
Frosinone,Inter,0.0,1.0
Milan,Juventus,1.0,2.0
Sassuolo,Genoa,0.0,1.0
Empoli,Fiorentina,2.0,0.0
Napoli,Verona,3.0,0.0
Palermo,Lazio,0.0,3.0
Sampdoria,Udinese,2.0,0.0
Torino,Atalanta,2.0,1.0
Roma,Bologna,1.0,1.0
Bologna,Torino,0.0,1.0
Carpi,Genoa,4.0,1.0
Inter,Napoli,2.0,0.0
Atalanta,Roma,3.0,3.0
Fiorentina,Sassuolo,3.0,1.0
Juventus,Palermo,4.0,0.0
Lazio,Empoli,2.0,0.0
Sampdoria,Milan,0.0,1.0
Udinese,Chievo,0.0,0.0
Verona,Frosinone,1.0,2.0
Napoli,Bologna,6.0,0.0
Chievo,Frosinone,5.0,1.0
Empoli,Verona,1.0,0.0
Genoa,Inter,1.0,0.0
Juventus,Lazio,3.0,0.0
Palermo,Atalanta,2.0,2.0
Roma,Torino,3.0,2.0
Sassuolo,Sampdoria,0.0,0.0
Udinese,Fiorentina,2.0,1.0
Milan,Carpi,0.0,0.0
Inter,Udinese,3.0,1.0
Atalanta,Chievo,1.0,0.0
Bologna,Genoa,2.0,0.0
Fiorentina,Juventus,1.0,2.0
Frosinone,Palermo,0.0,2.0
Sampdoria,Lazio,2.0,1.0
Torino,Sassuolo,1.0,3.0
Carpi,Empoli,1.0,0.0
Roma,Napoli,1.0,0.0
Verona,Milan,2.0,1.0
Chievo,Fiorentina,0.0,0.0
Udinese,Torino,1.0,5.0
Empoli,Bologna,0.0,0.0
Juventus,Carpi,2.0,0.0
Lazio,Inter,2.0,0.0
Milan,Frosinone,3.0,3.0
Palermo,Sampdoria,2.0,0.0
Sassuolo,Verona,1.0,0.0
Genoa,Roma,2.0,3.0
Napoli,Atalanta,2.0,1.0
Bologna,Milan,0.0,1.0
Inter,Empoli,2.0,1.0
Atalanta,Udinese,1.0,1.0
Carpi,Lazio,1.0,3.0
Fiorentina,Palermo,0.0,0.0
Frosinone,Sassuolo,0.0,1.0
Roma,Chievo,3.0,0.0
Sampdoria,Genoa,0.0,3.0
Torino,Napoli,1.0,2.0
Verona,Juventus,2.0,1.0
Juventus,Sampdoria,5.0,0.0
Milan,Roma,1.0,3.0
Napoli,Frosinone,4.0,0.0
Sassuolo,Inter,3.0,1.0
Chievo,Bologna,0.0,0.0
Empoli,Torino,2.0,1.0
Genoa,Atalanta,1.0,2.0
Lazio,Fiorentina,2.0,4.0
Palermo,Verona,3.0,2.0
Udinese,Carpi,1.0,2.0
,,,
Juventus,Fiorentina,2.0,1.0
Roma,Udinese,4.0,0.0
Atalanta,Lazio,3.0,4.0
Bologna,Crotone,1.0,0.0
Chievo,Inter,2.0,0.0
Empoli,Sampdoria,0.0,1.0
Genoa,Cagliari,3.0,1.0
Milan,Torino,3.0,2.0
Palermo,Sassuolo,0.0,1.0
Pescara,Napoli,2.0,2.0
Lazio,Juventus,0.0,1.0
Napoli,Milan,4.0,2.0
Cagliari,Roma,2.0,2.0
Crotone,Genoa,1.0,3.0
Fiorentina,Chievo,1.0,0.0
Inter,Palermo,1.0,1.0
Sampdoria,Atalanta,2.0,1.0
Sassuolo,Pescara,0.0,3.0
Torino,Bologna,5.0,1.0
Udinese,Empoli,2.0,0.0
Juventus,Sassuolo,3.0,1.0
Palermo,Napoli,0.0,3.0
Atalanta,Torino,2.0,1.0
Bologna,Cagliari,2.0,1.0
Chievo,Lazio,1.0,1.0
Milan,Udinese,0.0,1.0
Pescara,Inter,1.0,2.0
Roma,Sampdoria,3.0,2.0
Empoli,Crotone,2.0,1.0
Sampdoria,Milan,0.0,1.0
Lazio,Pescara,3.0,0.0
Napoli,Bologna,3.0,1.0
Cagliari,Atalanta,3.0,0.0
Crotone,Palermo,1.0,1.0
Fiorentina,Roma,1.0,0.0
Inter,Juventus,2.0,1.0
Sassuolo,Genoa,2.0,0.0
Torino,Empoli,0.0,0.0
Udinese,Chievo,1.0,2.0
Milan,Lazio,2.0,0.0
Atalanta,Palermo,0.0,1.0
Bologna,Sampdoria,2.0,0.0
Chievo,Sassuolo,2.0,1.0
Empoli,Inter,0.0,2.0
Genoa,Napoli,0.0,0.0
Juventus,Cagliari,4.0,0.0
Pescara,Torino,0.0,0.0
Roma,Crotone,4.0,0.0
Udinese,Fiorentina,2.0,2.0
Napoli,Chievo,2.0,0.0
Palermo,Juventus,0.0,1.0
Fiorentina,Milan,0.0,0.0
Genoa,Pescara,1.0,1.0
Inter,Bologna,1.0,1.0
Lazio,Empoli,2.0,0.0
Sassuolo,Udinese,1.0,0.0
Torino,Roma,3.0,1.0
Cagliari,Sampdoria,2.0,1.0
Crotone,Atalanta,1.0,3.0
Pescara,Chievo,0.0,2.0
Udinese,Lazio,0.0,3.0
Atalanta,Napoli,1.0,0.0
Bologna,Genoa,0.0,1.0
Cagliari,Crotone,2.0,1.0
Empoli,Juventus,0.0,3.0
Milan,Sassuolo,4.0,3.0
Roma,Inter,2.0,1.0
Sampdoria,Palermo,1.0,1.0
Torino,Fiorentina,2.0,1.0
Juventus,Udinese,2.0,1.0
Napoli,Roma,1.0,3.0
Pescara,Sampdoria,1.0,1.0
Chievo,Milan,1.0,3.0
Fiorentina,Atalanta,0.0,0.0
Genoa,Empoli,0.0,0.0
Inter,Cagliari,1.0,2.0
Lazio,Bologna,1.0,1.0
Sassuolo,Crotone,2.0,1.0
Palermo,Torino,1.0,4.0
Milan,Juventus,1.0,0.0
Sampdoria,Genoa,2.0,1.0
Atalanta,Inter,2.0,1.0
Bologna,Sassuolo,1.0,1.0
Cagliari,Fiorentina,3.0,5.0
Crotone,Napoli,1.0,2.0
Empoli,Chievo,0.0,0.0
Roma,Palermo,4.0,1.0
Torino,Lazio,2.0,2.0
Udinese,Pescara,3.0,1.0
Genoa,Milan,3.0,0.0
Chievo,Bologna,1.0,1.0
Fiorentina,Crotone,1.0,1.0
Inter,Torino,2.0,1.0
Juventus,Sampdoria,4.0,1.0
Lazio,Cagliari,4.0,1.0
Napoli,Empoli,2.0,0.0
Pescara,Atalanta,0.0,1.0
Sassuolo,Roma,1.0,3.0
Palermo,Udinese,1.0,3.0
Bologna,Fiorentina,0.0,1.0
Juventus,Napoli,2.0,1.0
Atalanta,Genoa,3.0,0.0
Crotone,Chievo,2.0,0.0
Empoli,Roma,0.0,0.0
Lazio,Sassuolo,2.0,1.0
Milan,Pescara,1.0,0.0
Sampdoria,Inter,1.0,0.0
Cagliari,Palermo,2.0,1.0
Udinese,Torino,2.0,2.0
Napoli,Lazio,1.0,1.0
Torino,Cagliari,5.0,1.0
Chievo,Juventus,1.0,2.0
Fiorentina,Sampdoria,1.0,1.0
Genoa,Udinese,1.0,1.0
Inter,Crotone,3.0,0.0
Palermo,Milan,1.0,2.0
Pescara,Empoli,0.0,4.0
Roma,Bologna,3.0,0.0
Sassuolo,Atalanta,0.0,3.0
Chievo,Cagliari,1.0,0.0
Juventus,Pescara,3.0,0.0
Udinese,Napoli,1.0,2.0
Atalanta,Roma,2.0,1.0
Bologna,Palermo,3.0,1.0
Crotone,Torino,0.0,2.0
Empoli,Fiorentina,0.0,4.0
Lazio,Genoa,3.0,1.0
Milan,Inter,2.0,2.0
Sampdoria,Sassuolo,3.0,2.0
Empoli,Milan,1.0,4.0
Torino,Chievo,2.0,1.0
Bologna,Atalanta,0.0,2.0
Cagliari,Udinese,2.0,1.0
Crotone,Sampdoria,1.0,1.0
Genoa,Juventus,3.0,1.0
Palermo,Lazio,0.0,1.0
Roma,Pescara,3.0,2.0
Inter,Fiorentina,4.0,2.0
Napoli,Sassuolo,1.0,1.0
Napoli,Inter,3.0,0.0
Juventus,Atalanta,3.0,1.0
Fiorentina,Palermo,2.0,1.0
Lazio,Roma,0.0,2.0
Milan,Crotone,2.0,1.0
Pescara,Cagliari,1.0,1.0
Sampdoria,Torino,2.0,0.0
Sassuolo,Empoli,3.0,0.0
Chievo,Genoa,0.0,0.0
Udinese,Bologna,1.0,0.0
Crotone,Pescara,2.0,1.0
Sampdoria,Lazio,1.0,2.0
Atalanta,Udinese,1.0,3.0
Bologna,Empoli,0.0,0.0
Cagliari,Napoli,0.0,5.0
Inter,Genoa,2.0,0.0
Palermo,Chievo,0.0,2.0
Torino,Juventus,1.0,3.0
Fiorentina,Sassuolo,2.0,1.0
Roma,Milan,1.0,0.0
Genoa,Fiorentina,1.0,0.0
Empoli,Cagliari,2.0,0.0
Juventus,Roma,1.0,0.0
Milan,Atalanta,0.0,0.0
Chievo,Sampdoria,2.0,1.0
Genoa,Palermo,3.0,4.0
Lazio,Fiorentina,3.0,1.0
Napoli,Torino,5.0,3.0
Pescara,Bologna,0.0,3.0
Sassuolo,Inter,0.0,1.0
Udinese,Crotone,2.0,0.0
Atalanta,Empoli,2.0,1.0
Inter,Lazio,3.0,0.0
Cagliari,Sassuolo,4.0,3.0
Fiorentina,Napoli,3.0,3.0
Palermo,Pescara,1.0,1.0
Roma,Chievo,3.0,1.0
Sampdoria,Udinese,0.0,0.0
Torino,Genoa,1.0,0.0
Empoli,Palermo,1.0,0.0
Napoli,Sampdoria,2.0,1.0
Chievo,Atalanta,1.0,4.0
Genoa,Roma,0.0,1.0
Juventus,Bologna,3.0,0.0
Lazio,Crotone,1.0,0.0
Milan,Cagliari,1.0,0.0
Sassuolo,Torino,0.0,0.0
Udinese,Inter,1.0,2.0
Crotone,Bologna,0.0,1.0
Inter,Chievo,3.0,1.0
Cagliari,Genoa,4.0,1.0
Fiorentina,Juventus,2.0,1.0
Lazio,Atalanta,2.0,1.0
Napoli,Pescara,3.0,1.0
Sampdoria,Empoli,0.0,0.0
Sassuolo,Palermo,4.0,1.0
Udinese,Roma,0.0,1.0
Torino,Milan,2.0,2.0
Chievo,Fiorentina,0.0,3.0
Milan,Napoli,1.0,2.0
Atalanta,Sampdoria,1.0,0.0
Bologna,Torino,2.0,0.0
Empoli,Udinese,1.0,0.0
Genoa,Crotone,2.0,2.0
Juventus,Lazio,2.0,0.0
Palermo,Inter,0.0,1.0
Pescara,Sassuolo,1.0,3.0
Roma,Cagliari,1.0,0.0
Inter,Pescara,3.0,0.0
Lazio,Chievo,0.0,1.0
Cagliari,Bologna,1.0,1.0
Crotone,Empoli,4.0,1.0
Fiorentina,Genoa,3.0,3.0
Napoli,Palermo,1.0,1.0
Sampdoria,Roma,3.0,2.0
Sassuolo,Juventus,0.0,2.0
Torino,Atalanta,1.0,1.0
Udinese,Milan,2.0,1.0
Pescara,Fiorentina,1.0,2.0
Bologna,Napoli,1.0,7.0
Atalanta,Cagliari,2.0,0.0
Chievo,Udinese,0.0,0.0
Empoli,Torino,1.0,1.0
Genoa,Sassuolo,0.0,1.0
Juventus,Inter,1.0,0.0
Milan,Sampdoria,0.0,1.0
Palermo,Crotone,1.0,0.0
Pescara,Lazio,2.0,6.0
Roma,Fiorentina,4.0,0.0
Bologna,Milan,0.0,1.0
Crotone,Juventus,0.0,2.0
Napoli,Genoa,2.0,0.0
Fiorentina,Udinese,3.0,0.0
Cagliari,Juventus,0.0,2.0
Crotone,Roma,0.0,2.0
Inter,Empoli,2.0,0.0
Palermo,Atalanta,1.0,3.0
Sampdoria,Bologna,3.0,1.0
Sassuolo,Chievo,1.0,3.0
Torino,Pescara,5.0,3.0
Lazio,Milan,1.0,1.0
Juventus,Palermo,4.0,1.0
Atalanta,Crotone,1.0,0.0
Empoli,Lazio,1.0,2.0
Bologna,Inter,0.0,1.0
Chievo,Napoli,1.0,3.0
Milan,Fiorentina,2.0,1.0
Pescara,Genoa,5.0,0.0
Roma,Torino,4.0,1.0
Sampdoria,Cagliari,1.0,1.0
Udinese,Sassuolo,1.0,2.0
Juventus,Empoli,2.0,0.0
Napoli,Atalanta,0.0,2.0
Chievo,Pescara,2.0,0.0
Crotone,Cagliari,1.0,2.0
Genoa,Bologna,1.0,1.0
Inter,Roma,1.0,3.0
Lazio,Udinese,1.0,0.0
Palermo,Sampdoria,1.0,1.0
Sassuolo,Milan,0.0,1.0
Fiorentina,Torino,2.0,2.0
Milan,Chievo,3.0,1.0
Roma,Napoli,1.0,2.0
Sampdoria,Pescara,3.0,1.0
Atalanta,Fiorentina,0.0,0.0
Bologna,Lazio,0.0,2.0
Cagliari,Inter,1.0,5.0
Crotone,Sassuolo,0.0,0.0
Empoli,Genoa,0.0,2.0
Torino,Palermo,3.0,1.0
Udinese,Juventus,1.0,1.0
Juventus,Milan,2.0,1.0
Genoa,Sampdoria,0.0,1.0
Chievo,Empoli,4.0,0.0
Fiorentina,Cagliari,1.0,0.0
Inter,Atalanta,7.0,1.0
Napoli,Crotone,3.0,0.0
Palermo,Roma,0.0,3.0
Pescara,Udinese,1.0,3.0
Sassuolo,Bologna,0.0,1.0
Lazio,Torino,3.0,1.0
Milan,Genoa,1.0,0.0
Torino,Inter,2.0,2.0
Atalanta,Pescara,3.0,0.0
Bologna,Chievo,4.0,1.0
Cagliari,Lazio,0.0,0.0
Crotone,Fiorentina,0.0,1.0
Empoli,Napoli,2.0,3.0
Roma,Sassuolo,3.0,1.0
Sampdoria,Juventus,0.0,1.0
Udinese,Palermo,4.0,1.0
Roma,Empoli,2.0,0.0
Sassuolo,Lazio,1.0,2.0
Chievo,Crotone,1.0,2.0
Fiorentina,Bologna,1.0,0.0
Genoa,Atalanta,0.0,5.0
Napoli,Juventus,1.0,1.0
Palermo,Cagliari,1.0,3.0
Pescara,Milan,1.0,1.0
Torino,Udinese,2.0,2.0
Inter,Sampdoria,1.0,2.0
Atalanta,Sassuolo,1.0,1.0
Empoli,Pescara,1.0,1.0
Juventus,Chievo,2.0,0.0
Bologna,Roma,0.0,3.0
Cagliari,Torino,2.0,3.0
Crotone,Inter,2.0,1.0
Lazio,Napoli,0.0,3.0
Milan,Palermo,4.0,0.0
Sampdoria,Fiorentina,2.0,2.0
Udinese,Genoa,3.0,0.0
Cagliari,Chievo,4.0,0.0
Fiorentina,Empoli,1.0,2.0
Genoa,Lazio,2.0,2.0
Inter,Milan,2.0,2.0
Napoli,Udinese,3.0,0.0
Palermo,Bologna,0.0,0.0
Pescara,Juventus,0.0,2.0
Roma,Atalanta,1.0,1.0
Sassuolo,Sampdoria,2.0,1.0
Torino,Crotone,1.0,1.0
Atalanta,Bologna,3.0,2.0
Fiorentina,Inter,5.0,4.0
Chievo,Torino,1.0,3.0
Juventus,Genoa,4.0,0.0
Lazio,Palermo,6.0,2.0
Milan,Empoli,1.0,2.0
Sampdoria,Crotone,1.0,2.0
Sassuolo,Napoli,2.0,2.0
Udinese,Cagliari,2.0,1.0
Pescara,Roma,1.0,4.0
Atalanta,Juventus,2.0,2.0
Torino,Sampdoria,1.0,1.0
Bologna,Udinese,4.0,0.0
Cagliari,Pescara,1.0,0.0
Crotone,Milan,1.0,1.0
Empoli,Sassuolo,1.0,3.0
Genoa,Chievo,1.0,2.0
Inter,Napoli,0.0,1.0
Palermo,Fiorentina,2.0,0.0
Roma,Lazio,1.0,3.0
Juventus,Torino,1.0,1.0
Napoli,Cagliari,3.0,1.0
Chievo,Palermo,1.0,1.0
Empoli,Bologna,3.0,1.0
Genoa,Inter,1.0,0.0
Lazio,Sampdoria,7.0,3.0
Milan,Roma,1.0,4.0
Pescara,Crotone,0.0,1.0
Sassuolo,Fiorentina,2.0,2.0
Udinese,Atalanta,1.0,1.0
Atalanta,Milan,1.0,1.0
Fiorentina,Lazio,3.0,2.0
Bologna,Pescara,3.0,1.0
Cagliari,Empoli,3.0,2.0
Crotone,Udinese,1.0,0.0
Inter,Sassuolo,1.0,2.0
Palermo,Genoa,1.0,0.0
Roma,Juventus,3.0,1.0
Sampdoria,Chievo,1.0,1.0
Torino,Napoli,0.0,5.0
Chievo,Roma,3.0,5.0
Napoli,Fiorentina,4.0,1.0
Empoli,Atalanta,0.0,1.0
Genoa,Torino,2.0,1.0
Juventus,Crotone,3.0,0.0
Lazio,Inter,1.0,3.0
Milan,Bologna,3.0,0.0
Sassuolo,Cagliari,6.0,2.0
Udinese,Sampdoria,1.0,1.0
Pescara,Palermo,2.0,0.0
Atalanta,Chievo,1.0,0.0
Bologna,Juventus,1.0,2.0
Cagliari,Milan,2.0,1.0
Crotone,Lazio,3.0,1.0
Fiorentina,Pescara,2.0,2.0
Inter,Udinese,5.0,2.0
Palermo,Empoli,2.0,1.0
Roma,Genoa,3.0,2.0
Sampdoria,Napoli,2.0,4.0
Torino,Sassuolo,5.0,3.0
Juventus,Cagliari,3.0,0.0
Verona,Napoli,1.0,3.0
Atalanta,Roma,0.0,1.0
Bologna,Torino,1.0,1.0
Crotone,Milan,0.0,3.0
Inter,Fiorentina,3.0,0.0
Lazio,Spal,0.0,0.0
Sampdoria,Benevento,2.0,1.0
Sassuolo,Genoa,0.0,0.0
Udinese,Chievo,1.0,2.0
Benevento,Bologna,0.0,1.0
Genoa,Juventus,2.0,4.0
Roma,Inter,1.0,3.0
Chievo,Lazio,1.0,2.0
Crotone,Verona,0.0,0.0
Fiorentina,Sampdoria,1.0,2.0
Milan,Cagliari,2.0,1.0
Napoli,Atalanta,3.0,1.0
Spal,Udinese,3.0,2.0
Torino,Sassuolo,3.0,0.0
Juventus,Chievo,3.0,0.0
Atalanta,Sassuolo,2.0,1.0
Benevento,Torino,0.0,1.0
Bologna,Napoli,0.0,3.0
Cagliari,Crotone,1.0,0.0
Inter,Spal,2.0,0.0
Lazio,Milan,4.0,1.0
Udinese,Genoa,1.0,0.0
Verona,Fiorentina,0.0,5.0
Crotone,Inter,0.0,2.0
Fiorentina,Bologna,2.0,1.0
Roma,Verona,3.0,0.0
Chievo,Atalanta,1.0,1.0
Genoa,Lazio,2.0,3.0
Milan,Udinese,2.0,1.0
Napoli,Benevento,6.0,0.0
Sassuolo,Juventus,1.0,3.0
Spal,Cagliari,0.0,2.0
Torino,Sampdoria,2.0,2.0
Bologna,Inter,1.0,1.0
Atalanta,Crotone,5.0,1.0
Benevento,Roma,0.0,4.0
Cagliari,Sassuolo,0.0,1.0
Genoa,Chievo,1.0,1.0
Juventus,Fiorentina,1.0,0.0
Lazio,Napoli,1.0,4.0
Milan,Spal,2.0,0.0
Udinese,Torino,2.0,3.0
Verona,Sampdoria,0.0,0.0
Juventus,Torino,4.0,0.0
Roma,Udinese,3.0,1.0
Spal,Napoli,2.0,3.0
Cagliari,Chievo,0.0,2.0
Crotone,Benevento,2.0,0.0
Fiorentina,Atalanta,1.0,1.0
Inter,Genoa,1.0,0.0
Sampdoria,Milan,2.0,0.0
Sassuolo,Bologna,0.0,1.0
Verona,Lazio,0.0,3.0
Genoa,Bologna,0.0,1.0
Udinese,Sampdoria,4.0,0.0
Atalanta,Juventus,2.0,2.0
Benevento,Inter,1.0,2.0
Chievo,Fiorentina,2.0,1.0
Lazio,Sassuolo,6.0,1.0
Milan,Roma,0.0,2.0
Napoli,Cagliari,3.0,0.0
Spal,Crotone,1.0,1.0
Torino,Verona,2.0,2.0
Juventus,Lazio,1.0,2.0
Roma,Napoli,0.0,1.0
Bologna,Spal,2.0,1.0
Cagliari,Genoa,2.0,3.0
Crotone,Torino,2.0,2.0
Fiorentina,Udinese,2.0,1.0
Inter,Milan,3.0,2.0
Sampdoria,Atalanta,3.0,1.0
Sassuolo,Chievo,0.0,0.0
Verona,Benevento,1.0,0.0
Napoli,Inter,0.0,0.0
Sampdoria,Crotone,5.0,0.0
Atalanta,Bologna,1.0,0.0
Benevento,Fiorentina,0.0,3.0
Chievo,Verona,3.0,2.0
Lazio,Cagliari,3.0,0.0
Milan,Genoa,0.0,0.0
